pilot,source,pairwise_ca_rmsd
egr1,bioemu,2.1509
egr1,bioemu,2.4448
egr1,bioemu,1.2763
egr1,bioemu,2.2465
egr1,bioemu,1.9103
egr1,bioemu,1.1553
egr1,bioemu,0.9187
egr1,bioemu,1.8622
egr1,bioemu,1.4637
egr1,bioemu,1.7615
egr1,bioemu,1.6197
egr1,bioemu,4.5648
egr1,bioemu,2.7226
egr1,bioemu,3.863
egr1,bioemu,4.8504
egr1,bioemu,4.5417
egr1,bioemu,3.3467
egr1,bioemu,2.6262
egr1,bioemu,2.8078
egr1,bioemu,4.0159
egr1,bioemu,3.7286
egr1,bioemu,3.1455
egr1,bioemu,4.3937
egr1,bioemu,13.59
egr1,bioemu,4.0336
egr1,bioemu,3.3223
egr1,bioemu,9.215
egr1,bioemu,3.3163
egr1,bioemu,3.033
egr1,bioemu,1.8023
egr1,bioemu,4.2423
egr1,bioemu,4.0405
egr1,bioemu,3.9441
egr1,bioemu,5.2178
egr1,bioemu,2.8384
egr1,bioemu,3.0214
egr1,bioemu,9.5118
egr1,bioemu,3.9081
egr1,bioemu,2.6761
egr1,bioemu,4.0624
egr1,bioemu,3.7013
egr1,bioemu,4.0849
egr1,bioemu,3.0635
egr1,bioemu,2.1124
egr1,bioemu,4.3012
egr1,bioemu,3.7787
egr1,bioemu,4.8136
egr1,bioemu,2.8072
egr1,bioemu,3.8132
egr1,bioemu,2.6424
egr1,bioemu,3.1186
egr1,bioemu,3.2352
egr1,bioemu,4.4704
egr1,bioemu,2.0777
egr1,bioemu,2.3931
egr1,bioemu,2.0867
egr1,bioemu,1.3795
egr1,bioemu,1.4631
egr1,bioemu,2.3109
egr1,bioemu,3.0227
egr1,bioemu,1.3521
egr1,bioemu,1.6605
egr1,bioemu,1.8155
egr1,bioemu,0.8172
egr1,bioemu,11.6712
egr1,bioemu,6.1772
egr1,bioemu,1.5468
egr1,bioemu,10.5039
egr1,bioemu,1.5043
egr1,bioemu,1.8293
egr1,bioemu,3.6941
egr1,bioemu,1.6418
egr1,bioemu,1.4949
egr1,bioemu,1.5187
egr1,bioemu,2.0407
egr1,bioemu,2.6754
egr1,bioemu,2.4113
egr1,bioemu,11.9847
egr1,bioemu,7.2183
egr1,bioemu,2.4594
egr1,bioemu,0.9638
egr1,bioemu,1.1897
egr1,bioemu,2.0433
egr1,bioemu,2.6713
egr1,bioemu,3.4852
egr1,bioemu,1.1853
egr1,bioemu,2.5475
egr1,bioemu,1.1104
egr1,bioemu,2.0165
egr1,bioemu,1.135
egr1,bioemu,2.7828
egr1,bioemu,2.1649
egr1,bioemu,2.6513
egr1,bioemu,1.0433
egr1,bioemu,1.9661
egr1,bioemu,2.4879
egr1,bioemu,2.1316
egr1,bioemu,1.0474
egr1,bioemu,0.7777
egr1,bioemu,1.7581
egr1,bioemu,1.7393
egr1,bioemu,1.3276
egr1,bioemu,0.9794
egr1,bioemu,1.8704
egr1,bioemu,12.483
egr1,bioemu,4.7292
egr1,bioemu,1.1614
egr1,bioemu,9.7916
egr1,bioemu,0.9367
egr1,bioemu,0.6401
egr1,bioemu,2.0028
egr1,bioemu,2.1475
egr1,bioemu,1.8964
egr1,bioemu,1.7538
egr1,bioemu,3.0888
egr1,bioemu,1.7218
egr1,bioemu,1.4056
egr1,bioemu,10.7079
egr1,bioemu,5.5171
egr1,bioemu,1.065
egr1,bioemu,1.5262
egr1,bioemu,1.5243
egr1,bioemu,2.1787
egr1,bioemu,1.6958
egr1,bioemu,1.6317
egr1,bioemu,1.9747
egr1,bioemu,2.2486
egr1,bioemu,2.4678
egr1,bioemu,0.9852
egr1,bioemu,1.2772
egr1,bioemu,1.343
egr1,bioemu,0.9979
egr1,bioemu,1.9765
egr1,bioemu,1.9301
egr1,bioemu,3.3312
egr1,bioemu,2.5016
egr1,bioemu,2.1479
egr1,bioemu,2.0279
egr1,bioemu,1.4885
egr1,bioemu,2.877
egr1,bioemu,1.6516
egr1,bioemu,1.4663
egr1,bioemu,1.7853
egr1,bioemu,11.8304
egr1,bioemu,6.3054
egr1,bioemu,1.5558
egr1,bioemu,9.1367
egr1,bioemu,1.6149
egr1,bioemu,2.028
egr1,bioemu,2.79
egr1,bioemu,1.3703
egr1,bioemu,1.2872
egr1,bioemu,1.163
egr1,bioemu,3.9773
egr1,bioemu,1.5814
egr1,bioemu,2.205
egr1,bioemu,10.5263
egr1,bioemu,5.8746
egr1,bioemu,1.5481
egr1,bioemu,1.856
egr1,bioemu,1.8467
egr1,bioemu,1.9896
egr1,bioemu,2.1594
egr1,bioemu,2.7743
egr1,bioemu,2.1803
egr1,bioemu,1.0848
egr1,bioemu,2.1522
egr1,bioemu,2.0189
egr1,bioemu,1.6217
egr1,bioemu,1.6701
egr1,bioemu,2.5103
egr1,bioemu,2.3883
egr1,bioemu,2.2165
egr1,bioemu,2.2521
egr1,bioemu,2.2556
egr1,bioemu,2.8228
egr1,bioemu,3.7504
egr1,bioemu,1.906
egr1,bioemu,2.3461
egr1,bioemu,2.7627
egr1,bioemu,2.2033
egr1,bioemu,12.4786
egr1,bioemu,5.3395
egr1,bioemu,2.786
egr1,bioemu,11.2967
egr1,bioemu,2.5086
egr1,bioemu,2.3018
egr1,bioemu,4.0412
egr1,bioemu,3.1582
egr1,bioemu,3.0007
egr1,bioemu,2.8884
egr1,bioemu,2.3943
egr1,bioemu,3.7477
egr1,bioemu,2.9227
egr1,bioemu,12.0316
egr1,bioemu,7.3486
egr1,bioemu,3.0984
egr1,bioemu,2.0691
egr1,bioemu,2.6576
egr1,bioemu,3.2416
egr1,bioemu,3.2774
egr1,bioemu,3.4118
egr1,bioemu,2.3534
egr1,bioemu,3.8077
egr1,bioemu,2.7632
egr1,bioemu,2.911
egr1,bioemu,2.1571
egr1,bioemu,3.3872
egr1,bioemu,2.1246
egr1,bioemu,3.4633
egr1,bioemu,2.0352
egr1,bioemu,1.5693
egr1,bioemu,2.1544
egr1,bioemu,3.1476
egr1,bioemu,1.8037
egr1,bioemu,2.0267
egr1,bioemu,1.8344
egr1,bioemu,1.3743
egr1,bioemu,12.1174
egr1,bioemu,6.1912
egr1,bioemu,1.8946
egr1,bioemu,10.2258
egr1,bioemu,1.6584
egr1,bioemu,1.7905
egr1,bioemu,3.7148
egr1,bioemu,2.2444
egr1,bioemu,1.9541
egr1,bioemu,2.0918
egr1,bioemu,2.223
egr1,bioemu,2.8721
egr1,bioemu,2.3131
egr1,bioemu,11.8424
egr1,bioemu,7.1009
egr1,bioemu,2.4387
egr1,bioemu,1.568
egr1,bioemu,1.6087
egr1,bioemu,2.6292
egr1,bioemu,3.2107
egr1,bioemu,3.3357
egr1,bioemu,1.3512
egr1,bioemu,2.9121
egr1,bioemu,2.0971
egr1,bioemu,2.2161
egr1,bioemu,1.3496
egr1,bioemu,2.6092
egr1,bioemu,2.1457
egr1,bioemu,2.41
egr1,bioemu,1.6205
egr1,bioemu,1.2135
egr1,bioemu,2.2617
egr1,bioemu,1.4954
egr1,bioemu,1.5269
egr1,bioemu,1.0383
egr1,bioemu,1.3392
egr1,bioemu,12.2782
egr1,bioemu,5.2544
egr1,bioemu,1.0654
egr1,bioemu,9.9597
egr1,bioemu,0.8923
egr1,bioemu,0.9098
egr1,bioemu,2.4537
egr1,bioemu,1.8869
egr1,bioemu,1.5701
egr1,bioemu,1.6212
egr1,bioemu,2.485
egr1,bioemu,1.8853
egr1,bioemu,1.5401
egr1,bioemu,11.2446
egr1,bioemu,6.1522
egr1,bioemu,1.411
egr1,bioemu,1.278
egr1,bioemu,0.9512
egr1,bioemu,2.1309
egr1,bioemu,2.2511
egr1,bioemu,2.2676
egr1,bioemu,1.2807
egr1,bioemu,2.2979
egr1,bioemu,2.056
egr1,bioemu,1.2647
egr1,bioemu,0.8895
egr1,bioemu,1.7974
egr1,bioemu,1.3808
egr1,bioemu,1.7279
egr1,bioemu,1.6879
egr1,bioemu,1.663
egr1,bioemu,2.1519
egr1,bioemu,1.7314
egr1,bioemu,1.0009
egr1,bioemu,2.0408
egr1,bioemu,12.5836
egr1,bioemu,4.9342
egr1,bioemu,1.2918
egr1,bioemu,9.535
egr1,bioemu,1.1021
egr1,bioemu,0.9533
egr1,bioemu,1.9264
egr1,bioemu,2.2633
egr1,bioemu,1.9549
egr1,bioemu,1.9024
egr1,bioemu,3.3073
egr1,bioemu,1.5848
egr1,bioemu,1.3079
egr1,bioemu,10.7205
egr1,bioemu,5.3286
egr1,bioemu,1.0013
egr1,bioemu,1.8805
egr1,bioemu,1.5781
egr1,bioemu,2.1996
egr1,bioemu,2.0718
egr1,bioemu,1.7327
egr1,bioemu,1.8913
egr1,bioemu,2.2225
egr1,bioemu,2.6935
egr1,bioemu,0.9624
egr1,bioemu,1.4767
egr1,bioemu,1.1579
egr1,bioemu,1.4622
egr1,bioemu,1.6128
egr1,bioemu,2.3133
egr1,bioemu,3.1506
egr1,bioemu,2.1074
egr1,bioemu,1.5072
egr1,bioemu,2.56
egr1,bioemu,12.3214
egr1,bioemu,5.5983
egr1,bioemu,1.7068
egr1,bioemu,8.8516
egr1,bioemu,1.7565
egr1,bioemu,1.9883
egr1,bioemu,1.9903
egr1,bioemu,2.1316
egr1,bioemu,1.9858
egr1,bioemu,1.8584
egr1,bioemu,4.4915
egr1,bioemu,1.0687
egr1,bioemu,1.9324
egr1,bioemu,10.0216
egr1,bioemu,4.7859
egr1,bioemu,1.1829
egr1,bioemu,2.4453
egr1,bioemu,2.1679
egr1,bioemu,2.1883
egr1,bioemu,1.9696
egr1,bioemu,2.2169
egr1,bioemu,2.6858
egr1,bioemu,1.4144
egr1,bioemu,2.9361
egr1,bioemu,1.815
egr1,bioemu,2.1535
egr1,bioemu,1.0489
egr1,bioemu,2.4698
egr1,bioemu,2.0869
egr1,bioemu,2.9297
egr1,bioemu,1.5572
egr1,bioemu,1.9767
egr1,bioemu,1.7531
egr1,bioemu,12.1865
egr1,bioemu,5.1477
egr1,bioemu,1.7476
egr1,bioemu,10.7568
egr1,bioemu,1.635
egr1,bioemu,1.4893
egr1,bioemu,3.4305
egr1,bioemu,2.429
egr1,bioemu,2.2786
egr1,bioemu,2.1351
egr1,bioemu,1.9204
egr1,bioemu,2.9232
egr1,bioemu,2.4063
egr1,bioemu,11.6866
egr1,bioemu,7.0074
egr1,bioemu,2.4845
egr1,bioemu,1.2405
egr1,bioemu,1.7884
egr1,bioemu,2.5734
egr1,bioemu,2.3302
egr1,bioemu,2.9784
egr1,bioemu,2.0018
egr1,bioemu,3.1129
egr1,bioemu,1.992
egr1,bioemu,1.8331
egr1,bioemu,1.543
egr1,bioemu,2.7882
egr1,bioemu,1.4407
egr1,bioemu,2.9748
egr1,bioemu,1.1818
egr1,bioemu,1.3492
egr1,bioemu,1.4109
egr1,bioemu,12.0721
egr1,bioemu,5.4363
egr1,bioemu,1.1539
egr1,bioemu,10.1527
egr1,bioemu,1.1559
egr1,bioemu,1.2466
egr1,bioemu,2.8124
egr1,bioemu,1.6499
egr1,bioemu,1.5889
egr1,bioemu,1.2286
egr1,bioemu,3.0184
egr1,bioemu,2.088
egr1,bioemu,2.0556
egr1,bioemu,11.1341
egr1,bioemu,6.4452
egr1,bioemu,1.712
egr1,bioemu,0.8494
egr1,bioemu,1.6214
egr1,bioemu,1.926
egr1,bioemu,1.4508
egr1,bioemu,2.4375
egr1,bioemu,1.9473
egr1,bioemu,2.0573
egr1,bioemu,1.6443
egr1,bioemu,1.4873
egr1,bioemu,1.0732
egr1,bioemu,1.9923
egr1,bioemu,1.4455
egr1,bioemu,2.7345
egr1,bioemu,1.0577
egr1,bioemu,1.4591
egr1,bioemu,12.1886
egr1,bioemu,5.5408
egr1,bioemu,0.7238
egr1,bioemu,9.4669
egr1,bioemu,0.5584
egr1,bioemu,0.9213
egr1,bioemu,2.3149
egr1,bioemu,1.5735
egr1,bioemu,1.228
egr1,bioemu,1.2361
egr1,bioemu,3.2299
egr1,bioemu,1.33
egr1,bioemu,1.3239
egr1,bioemu,10.9037
egr1,bioemu,5.7289
egr1,bioemu,0.8847
egr1,bioemu,1.3718
egr1,bioemu,1.0266
egr1,bioemu,1.8042
egr1,bioemu,1.9843
egr1,bioemu,2.2146
egr1,bioemu,1.5728
egr1,bioemu,1.6709
egr1,bioemu,2.0698
egr1,bioemu,1.131
egr1,bioemu,0.9421
egr1,bioemu,1.1002
egr1,bioemu,1.613
egr1,bioemu,1.5363
egr1,bioemu,1.8407
egr1,bioemu,11.753
egr1,bioemu,6.2121
egr1,bioemu,1.3095
egr1,bioemu,10.1438
egr1,bioemu,1.2469
egr1,bioemu,1.6643
egr1,bioemu,3.3485
egr1,bioemu,1.2588
egr1,bioemu,1.0451
egr1,bioemu,1.1021
egr1,bioemu,2.5481
egr1,bioemu,2.2665
egr1,bioemu,2.14
egr1,bioemu,11.7309
egr1,bioemu,6.9018
egr1,bioemu,2.0272
egr1,bioemu,0.8815
egr1,bioemu,1.0424
egr1,bioemu,1.8264
egr1,bioemu,2.5125
egr1,bioemu,3.1725
egr1,bioemu,0.9499
egr1,bioemu,2.0525
egr1,bioemu,1.1383
egr1,bioemu,1.9132
egr1,bioemu,0.7349
egr1,bioemu,2.3555
egr1,bioemu,2.1071
egr1,bioemu,2.3186
egr1,bioemu,1.1458
egr1,bioemu,14.5233
egr1,bioemu,11.9972
egr1,bioemu,15.3596
egr1,bioemu,12.083
egr1,bioemu,12.5317
egr1,bioemu,13.1796
egr1,bioemu,11.27
egr1,bioemu,11.5915
egr1,bioemu,11.5641
egr1,bioemu,12.0785
egr1,bioemu,12.0858
egr1,bioemu,12.5911
egr1,bioemu,15.1667
egr1,bioemu,14.3095
egr1,bioemu,12.5061
egr1,bioemu,11.7922
egr1,bioemu,11.7803
egr1,bioemu,11.4798
egr1,bioemu,12.1041
egr1,bioemu,13.3859
egr1,bioemu,11.8855
egr1,bioemu,11.5523
egr1,bioemu,11.2206
egr1,bioemu,12.1795
egr1,bioemu,12.0716
egr1,bioemu,12.5771
egr1,bioemu,12.6668
egr1,bioemu,12.5158
egr1,bioemu,11.8148
egr1,bioemu,5.6423
egr1,bioemu,10.9271
egr1,bioemu,5.4698
egr1,bioemu,4.9364
egr1,bioemu,4.5506
egr1,bioemu,6.5506
egr1,bioemu,6.4169
egr1,bioemu,6.1892
egr1,bioemu,6.0039
egr1,bioemu,5.7779
egr1,bioemu,5.1813
egr1,bioemu,9.8549
egr1,bioemu,6.1045
egr1,bioemu,5.268
egr1,bioemu,5.741
egr1,bioemu,5.912
egr1,bioemu,6.313
egr1,bioemu,4.9746
egr1,bioemu,4.0219
egr1,bioemu,6.1771
egr1,bioemu,6.4901
egr1,bioemu,6.6377
egr1,bioemu,5.1203
egr1,bioemu,5.7275
egr1,bioemu,5.3346
egr1,bioemu,4.4324
egr1,bioemu,5.8085
egr1,bioemu,5.8942
egr1,bioemu,9.6297
egr1,bioemu,0.6567
egr1,bioemu,1.107
egr1,bioemu,2.4677
egr1,bioemu,1.2609
egr1,bioemu,0.9949
egr1,bioemu,0.9154
egr1,bioemu,3.0322
egr1,bioemu,1.3456
egr1,bioemu,1.639
egr1,bioemu,11.0201
egr1,bioemu,6.0482
egr1,bioemu,1.2589
egr1,bioemu,1.1163
egr1,bioemu,0.844
egr1,bioemu,1.5225
egr1,bioemu,1.7153
egr1,bioemu,2.4498
egr1,bioemu,1.5309
egr1,bioemu,1.5471
egr1,bioemu,1.6464
egr1,bioemu,0.9616
egr1,bioemu,0.9182
egr1,bioemu,1.5636
egr1,bioemu,1.729
egr1,bioemu,1.9125
egr1,bioemu,1.5761
egr1,bioemu,9.7105
egr1,bioemu,9.914
egr1,bioemu,9.0785
egr1,bioemu,9.6275
egr1,bioemu,9.52
egr1,bioemu,9.6498
egr1,bioemu,11.3655
egr1,bioemu,8.8698
egr1,bioemu,9.5179
egr1,bioemu,9.0099
egr1,bioemu,8.4549
egr1,bioemu,9.2482
egr1,bioemu,10.3113
egr1,bioemu,9.7272
egr1,bioemu,9.7729
egr1,bioemu,9.9456
egr1,bioemu,9.5334
egr1,bioemu,10.0211
egr1,bioemu,8.8795
egr1,bioemu,10.3718
egr1,bioemu,9.6702
egr1,bioemu,9.959
egr1,bioemu,9.0038
egr1,bioemu,10.283
egr1,bioemu,8.9605
egr1,bioemu,10.5921
egr1,bioemu,0.7794
egr1,bioemu,2.5323
egr1,bioemu,1.5155
egr1,bioemu,1.2279
egr1,bioemu,1.1663
egr1,bioemu,2.9726
egr1,bioemu,1.5463
egr1,bioemu,1.4442
egr1,bioemu,11.0668
egr1,bioemu,5.9489
egr1,bioemu,1.1981
egr1,bioemu,1.0784
egr1,bioemu,0.8772
egr1,bioemu,1.7397
egr1,bioemu,1.9157
egr1,bioemu,2.3506
egr1,bioemu,1.4414
egr1,bioemu,1.8238
egr1,bioemu,1.8337
egr1,bioemu,1.0853
egr1,bioemu,0.733
egr1,bioemu,1.4181
egr1,bioemu,1.4459
egr1,bioemu,1.7399
egr1,bioemu,1.5252
egr1,bioemu,2.3522
egr1,bioemu,2.1234
egr1,bioemu,1.818
egr1,bioemu,1.7189
egr1,bioemu,2.9002
egr1,bioemu,1.9182
egr1,bioemu,1.3784
egr1,bioemu,10.9734
egr1,bioemu,5.88
egr1,bioemu,1.2279
egr1,bioemu,1.3504
egr1,bioemu,1.3995
egr1,bioemu,2.2147
egr1,bioemu,1.9333
egr1,bioemu,1.913
egr1,bioemu,1.7821
egr1,bioemu,2.3609
egr1,bioemu,2.3127
egr1,bioemu,1.1572
egr1,bioemu,1.0412
egr1,bioemu,1.4645
egr1,bioemu,0.9288
egr1,bioemu,1.9401
egr1,bioemu,1.6875
egr1,bioemu,3.2408
egr1,bioemu,3.0317
egr1,bioemu,2.9516
egr1,bioemu,4.482
egr1,bioemu,1.9279
egr1,bioemu,2.3893
egr1,bioemu,9.9703
egr1,bioemu,4.6128
egr1,bioemu,1.6838
egr1,bioemu,3.1604
egr1,bioemu,2.8404
egr1,bioemu,3.2891
egr1,bioemu,2.4107
egr1,bioemu,1.2241
egr1,bioemu,3.3015
egr1,bioemu,2.7416
egr1,bioemu,3.8411
egr1,bioemu,2.1593
egr1,bioemu,2.8292
egr1,bioemu,1.8437
egr1,bioemu,2.4952
egr1,bioemu,2.542
egr1,bioemu,3.6042
egr1,bioemu,0.6763
egr1,bioemu,0.6349
egr1,bioemu,3.3633
egr1,bioemu,1.6944
egr1,bioemu,2.3625
egr1,bioemu,11.1608
egr1,bioemu,6.5374
egr1,bioemu,2.0287
egr1,bioemu,1.4215
egr1,bioemu,1.251
egr1,bioemu,1.3708
egr1,bioemu,2.1854
egr1,bioemu,3.3675
egr1,bioemu,1.6908
egr1,bioemu,1.1742
egr1,bioemu,1.1611
egr1,bioemu,1.8983
egr1,bioemu,1.441
egr1,bioemu,2.3134
egr1,bioemu,2.6322
egr1,bioemu,2.4714
egr1,bioemu,1.7713
egr1,bioemu,0.6257
egr1,bioemu,3.2219
egr1,bioemu,1.573
egr1,bioemu,2.055
egr1,bioemu,11.1883
egr1,bioemu,6.418
egr1,bioemu,1.7168
egr1,bioemu,1.3458
egr1,bioemu,0.9391
egr1,bioemu,1.4494
egr1,bioemu,2.2705
egr1,bioemu,3.1244
egr1,bioemu,1.3804
egr1,bioemu,1.2026
egr1,bioemu,1.323
egr1,bioemu,1.7061
egr1,bioemu,1.118
egr1,bioemu,2.0087
egr1,bioemu,2.4297
egr1,bioemu,2.0617
egr1,bioemu,1.7433
egr1,bioemu,3.2465
egr1,bioemu,1.5724
egr1,bioemu,2.0867
egr1,bioemu,11.0679
egr1,bioemu,6.3776
egr1,bioemu,1.6863
egr1,bioemu,1.11
egr1,bioemu,1.1088
egr1,bioemu,1.3628
egr1,bioemu,1.8407
egr1,bioemu,2.973
egr1,bioemu,1.5682
egr1,bioemu,1.1761
egr1,bioemu,1.1834
egr1,bioemu,1.5608
egr1,bioemu,1.1034
egr1,bioemu,1.9769
egr1,bioemu,2.2406
egr1,bioemu,2.3371
egr1,bioemu,1.5232
egr1,bioemu,4.0935
egr1,bioemu,3.53
egr1,bioemu,12.4966
egr1,bioemu,8.0736
egr1,bioemu,3.6796
egr1,bioemu,2.4972
egr1,bioemu,2.7286
egr1,bioemu,3.6046
egr1,bioemu,3.8095
egr1,bioemu,4.134
egr1,bioemu,2.4463
egr1,bioemu,4.1855
egr1,bioemu,2.7761
egr1,bioemu,3.0392
egr1,bioemu,2.6504
egr1,bioemu,4.0522
egr1,bioemu,2.8171
egr1,bioemu,3.8005
egr1,bioemu,2.3342
egr1,bioemu,1.867
egr1,bioemu,10.3114
egr1,bioemu,5.1641
egr1,bioemu,1.1972
egr1,bioemu,2.2358
egr1,bioemu,1.6578
egr1,bioemu,1.9054
egr1,bioemu,1.9871
egr1,bioemu,2.3928
egr1,bioemu,2.3127
egr1,bioemu,1.1505
egr1,bioemu,2.573
egr1,bioemu,1.4987
egr1,bioemu,1.9366
egr1,bioemu,1.3395
egr1,bioemu,2.483
egr1,bioemu,1.7858
egr1,bioemu,2.7475
egr1,bioemu,10.8766
egr1,bioemu,5.4819
egr1,bioemu,1.4027
egr1,bioemu,2.0887
egr1,bioemu,1.7169
egr1,bioemu,2.3069
egr1,bioemu,2.4689
egr1,bioemu,2.2386
egr1,bioemu,2.0668
egr1,bioemu,2.3847
egr1,bioemu,2.7961
egr1,bioemu,1.7001
egr1,bioemu,1.7027
egr1,bioemu,1.5589
egr1,bioemu,1.7734
egr1,bioemu,1.5943
egr1,bioemu,2.4977
egr1,bioemu,8.1345
egr1,bioemu,10.4451
egr1,bioemu,11.459
egr1,bioemu,11.2911
egr1,bioemu,11.3951
egr1,bioemu,10.3261
egr1,bioemu,10.0919
egr1,bioemu,11.7721
egr1,bioemu,10.4788
egr1,bioemu,11.904
egr1,bioemu,10.7122
egr1,bioemu,11.3887
egr1,bioemu,10.2931
egr1,bioemu,10.9513
egr1,bioemu,10.9701
egr1,bioemu,11.7539
egr1,bioemu,5.259
egr1,bioemu,6.7721
egr1,bioemu,6.3041
egr1,bioemu,6.3567
egr1,bioemu,5.8421
egr1,bioemu,4.9708
egr1,bioemu,6.7665
egr1,bioemu,5.782
egr1,bioemu,7.3885
egr1,bioemu,5.6864
egr1,bioemu,6.4372
egr1,bioemu,4.9509
egr1,bioemu,6.0302
egr1,bioemu,5.3296
egr1,bioemu,7.229
egr1,bioemu,1.9225
egr1,bioemu,1.6046
egr1,bioemu,2.2355
egr1,bioemu,1.9762
egr1,bioemu,1.6682
egr1,bioemu,2.0596
egr1,bioemu,1.753
egr1,bioemu,2.6473
egr1,bioemu,1.3397
egr1,bioemu,1.4877
egr1,bioemu,0.7343
egr1,bioemu,1.7409
egr1,bioemu,1.602
egr1,bioemu,2.4021
egr1,bioemu,1.1832
egr1,bioemu,1.8535
egr1,bioemu,1.9428
egr1,bioemu,2.8685
egr1,bioemu,1.4469
egr1,bioemu,2.1545
egr1,bioemu,1.1729
egr1,bioemu,1.5689
egr1,bioemu,0.7876
egr1,bioemu,2.2522
egr1,bioemu,1.6307
egr1,bioemu,2.594
egr1,bioemu,0.6731
egr1,bioemu,1.6837
egr1,bioemu,2.3025
egr1,bioemu,2.8674
egr1,bioemu,1.0673
egr1,bioemu,1.7964
egr1,bioemu,1.5376
egr1,bioemu,1.3665
egr1,bioemu,0.911
egr1,bioemu,1.9212
egr1,bioemu,2.0033
egr1,bioemu,1.7055
egr1,bioemu,1.6541
egr1,bioemu,2.216
egr1,bioemu,3.4298
egr1,bioemu,2.0438
egr1,bioemu,1.6902
egr1,bioemu,1.702
egr1,bioemu,1.8962
egr1,bioemu,1.8444
egr1,bioemu,2.4479
egr1,bioemu,2.7281
egr1,bioemu,2.5819
egr1,bioemu,2.1563
egr1,bioemu,2.3328
egr1,bioemu,2.8758
egr1,bioemu,2.158
egr1,bioemu,2.4405
egr1,bioemu,1.5814
egr1,bioemu,2.1659
egr1,bioemu,2.2423
egr1,bioemu,1.9887
egr1,bioemu,3.2058
egr1,bioemu,2.2215
egr1,bioemu,3.2117
egr1,bioemu,3.0872
egr1,bioemu,3.7899
egr1,bioemu,2.1363
egr1,bioemu,2.5741
egr1,bioemu,1.7811
egr1,bioemu,1.825
egr1,bioemu,2.7155
egr1,bioemu,3.2102
egr1,bioemu,2.2944
egr1,bioemu,1.7001
egr1,bioemu,1.8665
egr1,bioemu,1.1136
egr1,bioemu,2.3709
egr1,bioemu,2.2751
egr1,bioemu,1.9654
egr1,bioemu,1.7629
egr1,bioemu,2.1266
egr1,bioemu,1.9983
egr1,bioemu,1.9661
egr1,bioemu,1.89
egr1,bioemu,2.9202
egr1,bioemu,2.3402
egr1,bioemu,2.5879
egr1,bioemu,2.2254
egr1,bioemu,1.5412
egr1,bioemu,2.9671
egr1,bioemu,2.676
egr1,bioemu,3.0892
egr1,bioemu,1.2263
egr1,bioemu,1.462
egr1,bioemu,1.6088
egr1,bioemu,1.5761
egr1,bioemu,2.0939
egr1,bioemu,1.9963
egr1,bioemu,1.8167
egr1,bioemu,1.5642
egr1,bioemu,2.0025
egr1,bioemu,1.1819
egr1,bioemu,1.978
egr1,bioemu,1.6054
egr1,bioemu,2.7116
egr1,bioemu,2.5824
egr1,bioemu,1.822
egr1,bioemu,3.0627
egr1,af3,0.2053
egr1,af3,0.1363
egr1,af3,0.2387
egr1,af3,0.1565
egr1,af3,0.1708
egr1,af3,0.2365
egr1,af3,0.1673
egr1,af3,0.2203
egr1,af3,0.2013
egr1,af3,0.1834
egr1,af3,0.1273
egr1,af3,0.1478
egr1,af3,0.1713
egr1,af3,0.1443
egr1,af3,0.1565
egr1,af3,0.2155
egr1,af3,0.1591
egr1,af3,0.1911
egr1,af3,0.1447
egr1,af3,0.1743
egr1,af3,0.2344
egr1,af3,0.1525
egr1,af3,0.1858
egr1,af3,0.192
egr1,af3,0.1571
egr1,af3,0.2025
egr1,af3,0.1516
egr1,af3,0.1829
egr1,af3,0.2378
egr1,af3,0.1845
egr1,af3,0.1668
egr1,af3,0.1666
egr1,af3,0.1736
egr1,af3,0.2075
egr1,af3,0.2149
egr1,af3,0.1776
egr1,af3,0.1356
egr1,af3,0.1634
egr1,af3,0.1248
egr1,af3,0.2033
egr1,af3,0.2153
egr1,af3,0.1894
egr1,af3,0.1731
egr1,af3,0.1059
egr1,af3,0.1866
engrailed,bioemu,2.2861
engrailed,bioemu,2.2211
engrailed,bioemu,2.9161
engrailed,bioemu,4.0487
engrailed,bioemu,3.576
engrailed,bioemu,3.4565
engrailed,bioemu,2.9179
engrailed,bioemu,4.136
engrailed,bioemu,3.8893
engrailed,bioemu,1.1156
engrailed,bioemu,2.877
engrailed,bioemu,2.069
engrailed,bioemu,5.9887
engrailed,bioemu,1.8532
engrailed,bioemu,2.0958
engrailed,bioemu,2.3513
engrailed,bioemu,1.5793
engrailed,bioemu,2.2619
engrailed,bioemu,1.9992
engrailed,bioemu,2.0267
engrailed,bioemu,2.4903
engrailed,bioemu,1.2424
engrailed,bioemu,3.0695
engrailed,bioemu,3.3415
engrailed,bioemu,1.8692
engrailed,bioemu,2.4346
engrailed,bioemu,2.1916
engrailed,bioemu,1.5484
engrailed,bioemu,3.3634
engrailed,bioemu,1.8618
engrailed,bioemu,2.611
engrailed,bioemu,2.4742
engrailed,bioemu,1.7561
engrailed,bioemu,1.6718
engrailed,bioemu,1.9646
engrailed,bioemu,1.5048
engrailed,bioemu,2.6493
engrailed,bioemu,3.4078
engrailed,bioemu,3.0009
engrailed,bioemu,3.9721
engrailed,bioemu,2.8836
engrailed,bioemu,2.0027
engrailed,bioemu,2.5209
engrailed,bioemu,2.4755
engrailed,bioemu,2.8703
engrailed,bioemu,2.5333
engrailed,bioemu,2.0676
engrailed,bioemu,2.6703
engrailed,bioemu,1.7681
